	nsc	conclusion	cid
40116	691213	CI	391671
40117	691214	CI	391672
40118	691215	CI	391673
40119	691216	CI	391674
40120	691217	CM	6712479
40121	691218	CI	391676
40122	691219	CI	391677
40123	691220	CI	391678
40124	691221	CI	391679
40125	691222	CI	391680
40126	691223	CI	391681
40127	691224	CI	391682
40128	691225	CI	391683
40129	691226	CI	391684
40130	691227	CI	391685
40131	691228	CI	391686
40132	691229	CI	391687
40133	691230	CI	391688
40134	691231	CI	391689
40135	691232	CI	391690
40136	691233	CI	391691
40137	691234	CI	391692
40138	691235	CI	391693
40139	691240	CI	391694
40140	691241	CI	391695
40141	691242	CI	391697
40142	691243	CI	5469644
40143	691244	CI	391699
40144	691245	CI	391700
40145	691246	CI	391701
40146	691247	CI	391703
40147	691253	CI	391713
40148	691254	CI	391714
40149	691255	CM	391715
40150	691256	CM	391716
40151	691257	CI	391717
40152	691258	CI	391718
40153	691259	CA	391719
40154	691260	CI	391720
40155	691261	CI	391721
40156	691262	CI	391722
40157	691272	CI	5469645
40158	691273	CI	5469647
40159	691274	CI	391727
40160	691275	CI	391729
40161	691276	CI	5469649
40162	691277	CI	5469651
40163	691278	CI	391735
40164	691403	CI	391816
40165	691404	CI	391817
40166	691405	CI	391818
40167	691406	CI	391819
40168	691407	CI	391820
40169	691408	CI	391821
40170	691409	CI	391822
40171	691410	CI	391823
40172	691411	CI	391824
40173	691412	CI	391825
40174	691413	CI	5466444
40175	691414	CI	9572027
40176	691415	CI	5466445
40177	691416	CI	9571628
40178	691417	CI	9571629
40179	691418	CI	391831
40180	691419	CI	391832
40181	691420	CI	391833
40182	691421	CI	391834
40183	691422	CI	391834
40184	691423	CI	391835
40185	691425	CI	391837
40186	691426	CI	391838
40187	691427	CI	135494014
40188	691434	CI	391846
40189	691435	CI	391847
40190	691436	CI	391848
40191	691437	CI	391848
40192	691438	CI	391848
40193	691511	CI	391849
40194	691512	CI	391850
40195	691513	CI	391851
40196	691514	CI	337178
40197	691515	CI	391852
40198	691516	CI	391853
40199	691517	CI	391854
40200	691518	CI	391855
40201	691519	CI	391856
40202	691520	CI	391857
40203	691521	CI	3000816
40204	691522	CI	3000817
40205	691523	CI	3000818
40206	691524	CI	3005876
40207	691525	CI	3493952
40208	691526	CI	9572028
40209	691527	CI	9572029
40210	691528	CI	9572030
40211	691529	CI	9572031
40212	691530	CI	391867
40213	691531	CI	391868
40214	691542	CM	391875
40215	691557	CI	5938081
40216	691558	CI	6036087
40217	691559	CI	5903817
40218	691560	CI	391879
40219	691561	CI	391880
40220	691562	CI	391881
40221	691563	CI	5469697
40222	691564	CI	5469698
40223	691565	CI	5469699
40224	691566	CI	5469700
40225	691567	CI	5469701
40226	691568	CI	5469702
40227	691569	CI	391888
40228	691570	CI	391889
40229	691571	CI	391890
40230	691572	CI	391891
40231	691573	CI	391892
40232	691574	CI	391893
40233	691575	CI	391894
40234	691576	CI	391895
40235	691577	CI	391896
40236	691578	CI	391897
40237	691579	CI	391898
40238	691580	CI	391899
40239	691581	CI	391900
40240	691582	CI	391901
40241	691583	CI	391902
40242	691584	CI	391903
40243	691585	CI	391904
40244	691586	CI	391905
40245	691587	CI	391906
40246	691588	CI	391907
40247	691589	CI	391908
40248	691592	CI	391911
40249	691593	CI	391912
40250	691594	CI	391913
40251	691595	CI	5466446
40252	691596	CI	391916
40253	691597	CI	391917
40254	691598	CI	391918
40255	691599	CI	391919
40256	691600	CI	391920
40257	691601	CI	391921
40258	691602	CI	391922
40259	691603	CI	391923
40260	691605	CI	391925
40261	691607	CI	391927
40262	691608	CI	391928
40263	691610	CI	391930
40264	691612	CI	391932
40265	691613	CI	391933
40266	691614	CI	141903
40267	691615	CI	391934
40268	691616	CI	391935
40269	691623	CI	391936
40270	691624	CI	391937
40271	691625	CI	391938
40272	691626	CI	391939
40273	691627	CI	391940
40274	691628	CI	391941
40275	691629	CI	391942
40276	691630	CI	391943
40277	691631	CI	391944
40278	691632	CI	391945
40279	691633	CI	391946
40280	691634	CI	391947
40281	691635	CI	391948
40282	691636	CI	391949
40283	691637	CI	391950
40284	691638	CI	391951
40285	691639	CI	391952
40286	691640	CI	391953
40287	691641	CI	391954
40288	691642	CI	391955
40289	691643	CI	391956
40290	691644	CI	391957
40291	691645	CI	391958
40292	691646	CI	391959
40293	691647	CI	391960
40294	691648	CI	391961
40295	691649	CI	391962
40296	691650	CI	391963
40297	691651	CI	391964
40298	691693	CI	391971
40299	691694	CI	391972
40300	691695	CI	391973
40301	691696	CI	391974
40302	691697	CI	391975
40303	691698	CI	391976
40304	691699	CI	391977
40305	691700	CI	391978
40306	691701	CI	391979
40307	691702	CI	391980
40308	691703	CI	391981
40309	691767	CI	391982
40310	691768	CI	391984
40311	691769	CI	391986
40312	691777	CI	391988
40313	691778	CI	391989
40314	691779	CI	391990
40315	691780	CI	391991
40316	691781	CI	391992
40317	691782	CI	391993
40318	691783	CI	391994
40319	691784	CI	391995
40320	691785	CI	391996
40321	691786	CI	5469712
40322	691787	CI	391998
40323	691793	CI	391999
40324	691794	CI	392000
40325	691795	CI	392001
40326	691796	CI	392002
40327	691799	CI	392003
40328	691802	CM	392004
40329	691803	CI	392006
40330	691806	CI	392007
40331	691807	CI	392008
40332	691808	CI	5469713
40333	691827	CI	392028
40334	691828	CI	392029
40335	691829	CI	3005332
40336	691830	CI	392031
40337	691831	CI	392032
40338	691832	CI	135505156
40339	691833	CI	392034
40340	691834	CI	392035
40341	691835	CI	3005333
40342	691836	CI	392037
40343	691837	CI	135494016
40344	691838	CI	135494017
40345	691839	CI	392040
40346	691840	CI	392041
40347	691841	CI	392042
40348	691842	CI	392043
40349	691843	CI	392045
40350	691844	CI	392047
40351	691845	CI	392049
40352	691846	CI	392051
40353	691847	CI	392053
40354	691848	CI	392055
40355	691849	CI	392057
40356	691850	CI	392059
40357	691851	CI	392061
40358	691852	CI	392063
40359	691890	CI	392073
40360	691891	CI	392075
40361	691892	CI	5930847
40362	691893	CI	392078
40363	691894	CI	392079
40364	691895	CI	392081
40365	691896	CI	9571630
40366	691897	CI	392083
40367	691898	CI	392084
40368	691899	CI	392086
40369	691900	CI	392088
40370	691901	CI	392090
40371	691902	CI	9572032
40372	691903	CI	9572033
40373	691904	CI	9572034
40374	691905	CI	9572035
40375	691906	CI	9572036
40376	691907	CI	9572037
40377	691908	CI	9572038
40378	691909	CI	9572039
40379	691910	CI	54608582
40380	691911	CI	9572041
40381	691969	CI	392102
40382	691971	CI	54694513
40383	691976	CI	392104
40384	691977	CI	5469741
40385	691978	CI	5469742
40386	691979	CI	392107
40387	691980	CI	135494018
40388	691981	CI	135494019
40389	691982	CI	135505157
40390	691983	CI	5469746
40391	691984	CI	392112
40392	691985	CI	5469747
40393	691986	CI	392114
40394	691987	CI	135489891
40395	691988	CI	135494020
40396	691989	CI	392117
40397	691990	CI	5881601
40398	691991	CI	5469750
40399	691992	CI	392120
40400	691993	CI	392121
40401	691994	CI	392122
40402	691995	CA	nan
40403	691998	CI	392123
40404	691999	CI	65303
40405	692000	CI	260068
40406	692001	CI	206896
40407	692002	CI	135445765
40408	692003	CI	260502
40409	692004	CI	392124
40410	692005	CM	135485260
40411	692006	CI	135489892
40412	692007	CI	135489893
40413	692008	CI	392128
40414	692009	CI	135422757
40415	692010	CI	3005336
40416	692011	CI	392131
40417	692012	CI	135416168
40418	692013	CM	392133
40419	692014	CI	392134
40420	692015	CI	392135
40421	692016	CM	392136
40422	692017	CI	392137
40423	692018	CI	392138
40424	692019	CI	135489894
40425	692020	CI	392140
40426	692021	CI	135450457
40427	692022	CI	392142
40428	692023	CI	392143
40429	692024	CI	135406821
40430	692025	CI	392145
40431	692026	CM	392146
40432	692027	CI	392147
40433	692028	CI	392148
40434	692029	CI	392149
40435	692030	CI	392150
40436	692031	CM	135478551
40437	692032	CI	392152
40438	692033	CI	392153
40439	692034	CI	392154
40440	692035	CI	392155
40441	692036	CI	392156
40442	692037	CI	392157
40443	692038	CI	392158
40444	692039	CI	392159
40445	692040	CI	392160
40446	692041	CI	3005338
40447	692042	CI	392162
40448	692043	CM	392163
40449	692044	CI	392164
40450	692045	CI	392165
40451	692216	CI	392169
40452	692217	CI	392170
40453	692218	CI	72326
40454	692219	CI	261943
40455	692220	CI	392171
40456	692221	CI	392172
40457	692222	CI	392173
40458	692223	CI	15961
40459	692226	CI	185909
40460	692227	CI	392174
40461	692228	CI	438971
40462	692229	CI	392175
40463	692327	CI	135489895
40464	692328	CI	392195
40465	692329	CI	392196
40466	692330	CI	392197
40467	692331	CI	392198
40468	692332	CI	392199
40469	692333	CI	392200
40470	692334	CI	392201
40471	692335	CI	392202
40472	692336	CI	392203
40473	692337	CI	392204
40474	692338	CI	392205
40475	692339	CI	392206
40476	692340	CI	392207
40477	692341	CI	392208
40478	692342	CI	392209
40479	692343	CI	392210
40480	692344	CI	392211
40481	692345	CI	392212
40482	692346	CI	392213
40483	692347	CI	392214
40484	692348	CI	392215
40485	692349	CI	392216
40486	692350	CI	392217
40487	692351	CI	392218
40488	692352	CI	392219
40489	692353	CI	392220
40490	692354	CI	392221
40491	692355	CI	392222
40492	692356	CI	392223
40493	692357	CI	392224
40494	692358	CI	392225
40495	692359	CI	392226
40496	692360	CI	392228
40497	692361	CI	392229
40498	692362	CI	392230
40499	692363	CI	392231
40500	692364	CI	392232
40501	692365	CI	392233
40502	692366	CI	392234
40503	692367	CI	392235
40504	692368	CI	6712485
40505	692369	CI	392236
40506	692370	CI	392237
40507	692371	CI	392238
40508	692372	CI	392239
40509	692373	CI	392240
40510	692377	CI	392241
40511	692378	CI	392242
40512	692379	CI	135489896
40513	692380	CI	135485175
40514	692381	CI	392245
40515	692382	CI	392246
40516	692383	CI	392247
40517	692384	CI	392248
40518	692385	CI	392249
40519	692391	CI	392250
40520	692392	CI	392251
40521	692393	CM	392252
40522	692394	CM	392253
40523	692395	CI	392254
40524	692396	CI	392255
40525	692397	CI	392256
40526	692398	CI	392257
40527	692399	CI	392258
40528	692400	CI	392259
40529	692401	CI	392260
40530	692402	CI	392261
40531	692403	CI	392262
40532	692404	CI	392263
40533	692405	CI	392264
40534	692406	CI	392265
40535	692407	CI	392266
40536	692412	CI	392272
40537	692413	CI	392273
40538	692414	CI	392275
40539	692415	CI	392277
40540	692416	CI	392279
40541	692417	CI	392281
40542	692418	CI	392283
40543	692419	CI	5466469
40544	692420	CI	392286
40545	692421	CI	392287
40546	692422	CI	392288
40547	692423	CI	392289
40548	692424	CI	392290
40549	692425	CI	392291
40550	692426	CI	392292
40551	692427	CI	392294
40552	692428	CI	392295
40553	692429	CI	392296
40554	692430	CI	327506
40555	692573	CI	392297
40556	692574	CI	392298
40557	692575	CI	392299
40558	692576	CI	392300
40559	692577	CI	392301
40560	692578	CI	392302
40561	692579	CI	392303
40562	692580	CI	392304
40563	692581	CI	3005339
40564	692582	CI	392306
40565	692583	CI	392307
40566	692584	CI	392308
40567	692585	CI	392309
40568	692586	CI	392310
40569	692587	CI	392311
40570	692588	CI	392312
40571	692589	CI	392313
40572	692590	CI	9571632
40573	692591	CI	392315
40574	692592	CI	392316
40575	692593	CI	392317
40576	692594	CI	392318
40577	692595	CI	9556320
40578	692596	CI	9556321
40579	692597	CI	9556322
40580	692598	CI	392322
40581	692599	CI	392323
40582	692600	CI	392324
40583	692601	CI	392325
40584	692602	CI	392326
40585	692603	CI	392327
40586	692604	CI	392328
40587	692605	CI	392329
40588	692606	CI	392330
40589	692607	CI	392331
40590	692608	CI	392332
40591	692609	CI	392333
40592	692610	CI	5466471
40593	692611	CI	392335
40594	692612	CI	392336
40595	692613	CI	392337
40596	692614	CI	392338
40597	692615	CI	392339
40598	692616	CI	392340
40599	692617	CI	392341
40600	692618	CI	335591
40601	692619	CI	nan
40602	692620	CI	nan
40603	692621	CI	nan
40604	692622	CI	392342
40605	692623	CI	392344
40606	692624	CM	392345
40607	692625	CI	392346
40608	692626	CI	135494021
40609	692652	CI	9571633
40610	692653	CI	9571634
40611	692654	CI	392370
40612	692655	CI	392371
40613	692656	CI	9572042
40614	692657	CI	392373
40615	692658	CI	392374
40616	692659	CI	392375
40617	692660	CI	392376
40618	692661	CI	392377
40619	692738	CI	392381
40620	692739	CI	4365483
40621	692749	CI	200370
40622	692750	CI	78910
40623	692751	CI	392387
40624	692752	CI	392388
40625	692753	CM	392389
40626	692754	CI	392390
40627	692755	CI	392391
40628	692756	CI	392392
40629	692757	CI	392393
40630	692758	CI	392394
40631	692759	CI	392395
40632	692760	CI	392396
40633	692761	CI	392397
40634	692762	CI	392398
40635	692763	CI	392399
40636	692764	CI	5469773
40637	692765	CI	392401
40638	692766	CI	5469774
40639	692767	CI	392403
40640	692768	CI	392404
40641	692769	CI	392405
40642	692770	CI	392406
40643	692772	CI	392408
40644	692773	CI	392409
40645	692774	CI	392410
40646	692775	CI	392411
40647	692776	CI	392412
40648	692777	CI	392413
40649	692778	CI	392414
40650	692779	CI	392415
40651	692780	CI	392416
40652	693020	CI	392503
40653	693021	CI	6712488
40654	693022	CI	6712489
40655	693023	CI	392506
40656	693024	CI	392507
40657	693025	CI	392508
40658	693026	CI	392509
40659	693027	CI	392510
40660	693028	CI	392511
40661	693029	CI	392512
40662	693030	CI	392513
40663	693031	CI	392514
40664	693032	CI	392515
40665	693033	CI	392516
40666	693034	CI	392518
40667	693035	CI	392519
40668	693036	CI	392520
40669	693037	CI	392521
40670	693038	CI	392522
40671	693039	CI	392523
40672	693040	CI	392524
40673	693041	CI	392525
40674	693042	CI	392526
40675	693043	CI	392527
40676	693044	CI	392528
40677	693045	CI	392529
40678	693046	CI	392530
40679	693047	CI	392531
40680	693048	CI	392532
40681	693049	CI	392533
40682	693050	CI	392534
40683	693051	CI	392535
40684	693052	CI	392536
40685	693053	CI	392537
40686	693054	CI	392538
40687	693055	CI	392539
40688	693056	CI	496529
40689	693057	CI	392540
40690	693058	CI	392541
40691	693059	CI	392542
40692	693086	CI	5469825
40693	693087	CI	392544
40694	693088	CI	392545
40695	693089	CI	5469826
40696	693090	CI	6712492
40697	693091	CI	390868
40698	693092	CI	6712493
40699	693093	CI	392549
40700	693094	CI	392550
40701	693095	CI	392551
40702	693096	CI	392552
40703	693097	CA	392553
40704	693098	CI	392554
40705	693099	CI	392555
40706	693100	CI	392556
40707	693101	CI	392557
40708	693102	CI	392558
40709	693103	CI	392559
40710	693104	CM	392560
40711	693105	CI	392561
40712	693106	CI	135505159
40713	693107	CI	135485010
40714	693108	CI	392564
40715	693109	CI	392565
40716	693111	CI	392566
40717	693112	CI	392567
40718	693113	CI	392568
40719	693114	CI	392569
40720	693115	CI	496534
40721	693117	CI	392570
40722	693118	CI	392571
40723	693119	CI	392572
40724	693120	CI	392573
40725	693121	CI	5469827
40726	693122	CI	5469828
40727	693123	CI	392576
40728	693124	CI	5469829
40729	693125	CI	5469830
40730	693126	CI	392579
40731	693127	CI	392580
40732	693128	CI	392581
40733	693129	CI	5469831
40734	693130	CI	5469832
40735	693131	CI	5469833
40736	693132	CI	5469834
40737	693133	CI	5469835
40738	693134	CI	5469836
40739	693135	CI	5469837
40740	693136	CI	392589
40741	693137	CI	392591
40742	693138	CI	392593
40743	693139	CI	392595
40744	693140	CI	392597
40745	693141	CI	392598
40746	693142	CI	392600
40747	693143	CI	392602
40748	693144	CI	392604
40749	693145	CI	392605
40750	693146	CI	392606
40751	693147	CI	392607
40752	693148	CI	nan
40753	693149	CI	nan
40754	693150	CI	nan
40755	693151	CI	nan
40756	693152	CI	nan
40757	693153	CI	nan
40758	693154	CI	nan
40759	693155	CI	392608
40760	693156	CI	54608721
40761	693165	CA	135401750
40762	693166	CA	392610
40763	693196	CI	16129822
40764	693198	CI	25076528
40765	693199	CI	16129824
40766	693201	CI	16129825
40767	693202	CI	25078022
40768	693203	CI	392624
40769	693204	CI	16129827
40770	693207	CI	5469838
40771	693208	CI	5469839
40772	693209	CI	392627
40773	693210	CI	392629
40774	693211	CI	392630
40775	693212	CI	392632
40776	693213	CI	392633
40777	693214	CI	392634
40778	693215	CI	392635
40779	693216	CI	392636
40780	693217	CI	392637
40781	693218	CI	392638
40782	693219	CI	5469841
40783	693220	CI	5469842
40784	693221	CI	392642
40785	693222	CI	392643
40786	693223	CI	392644
40787	693224	CI	392645
40788	693225	CI	392646
40789	693226	CI	392647
40790	693227	CI	392648
40791	693228	CI	392649
40792	693229	CI	135489897
40793	693230	CI	135489898
40794	693231	CI	392652
40795	693232	CI	392653
40796	693233	CI	135450458
40797	693234	CI	135408097
40798	693235	CI	392656
40799	693236	CI	392657
40800	693237	CI	392658
40801	693245	CI	392659
40802	693246	CI	5466480
40803	693247	CI	5466481
40804	693248	CI	9571636
40805	693249	CI	6436860
40806	693250	CI	9555484
40807	693320	CI	6412871
40808	693321	CI	6413111
40809	693322	CI	6309639
40810	693323	CI	5878685
40811	693324	CI	5913653
40812	693325	CI	6411976
40813	693326	CI	6412422
40814	693327	CI	6477574
40815	693328	CI	6413034
40816	693329	CI	6399372
40817	693330	CI	6399373
40818	693331	CI	6399374
40819	693332	CI	6399375
40820	693333	CI	6399376
40821	693334	CI	6399377
40822	693335	CI	5481308
40823	693336	CI	9571639
40824	693337	CI	1342047
40825	693338	CI	1086986
40826	693339	CI	3005348
40827	693340	CI	3005349
40828	693402	CI	392684
40829	693403	CI	392685
40830	693404	CI	392686
40831	693405	CI	392687
40832	693406	CI	392688
40833	693407	CI	392689
40834	693408	CI	392690
40835	693409	CI	392691
40836	693410	CI	392692
40837	693411	CI	392693
40838	693412	CI	392694
40839	693413	CI	5469850
40840	693414	CI	9571640
40841	693415	CI	392697
40842	693416	CI	392698
40843	693417	CI	392699
40844	693418	CI	5469852
40845	693419	CI	392702
40846	693420	CI	392703
40847	693421	CI	392704
40848	693422	CI	392705
40849	693423	CI	392706
40850	693424	CI	392707
40851	693425	CI	392708
40852	693426	CI	392709
40853	693427	CI	392710
40854	693428	CI	157875
40855	693429	CI	5469853
40856	693430	CI	392712
40857	693431	CI	392713
40858	693432	CI	392714
40859	693433	CI	392715
40860	693434	CI	276313
40861	693435	CI	79090
40862	693436	CI	392716
40863	693437	CI	287722
40864	693438	CI	54608981
40865	693439	CI	5918411
40866	693440	CI	5922684
40867	693441	CI	5938082
40868	693442	CI	6519684
40869	693443	CI	6519685
40870	693444	CI	54608513
40871	693445	CI	6296028
40872	693446	CI	6179449
40873	693447	CI	5871899
40874	693448	CI	5877775
40875	693534	CI	392730
40876	693540	CI	392734
40877	693541	CI	392735
40878	693542	CI	392736
40879	693543	CI	392737
40880	693544	CI	392739
40881	693545	CI	392741
40882	693578	CI	392766
40883	693592	CI	392768
40884	693593	CI	392769
40885	693700	CI	5469880
40886	693702	CI	11599836
40887	693714	CI	392793
40888	693715	CI	392794
40889	693716	CI	5469882
40890	693717	CI	3005350
40891	693718	CI	392797
40892	693719	CI	392798
40893	693720	CI	392799
40894	693721	CI	392800
40895	693722	CI	392802
40896	693724	CI	392805
40897	693725	CI	392806
40898	693726	CI	392807
40899	693764	CI	392808
40900	693765	CI	392809
40901	693766	CI	392810
40902	693767	CI	392811
40903	693768	CI	392812
40904	693769	CI	392813
40905	693770	CI	392814
40906	693771	CI	392815
40907	693772	CI	392816
40908	693773	CI	392817
40909	693774	CI	392818
40910	693775	CI	392819
